image_path,true_label,predicted_label,correct,confidence,inference_time_sec,model_name,split
data/processed/test\Cortinarius\949_8OyiXJnNar8.jpg,Cortinarius,Cortinarius,True,0.6704575419425964,0.0057276000006822,ResNet18,test
data/processed/test\Cortinarius\950_HDskNFXm9xc.jpg,Cortinarius,Lactarius,False,0.308185338973999,0.0057627000060165,ResNet18,test
data/processed/test\Entoloma\008_AZvp1cwweLk.jpg,Entoloma,Entoloma,True,0.3648735284805298,0.0058638000045903,ResNet18,test
data/processed/test\Entoloma\015_HkVmyyuf6D4.jpg,Entoloma,Russula,False,0.5498558878898621,0.0058500000013737,ResNet18,test
data/processed/test\Entoloma\016_ARE6YaRXCgc.jpg,Entoloma,Russula,False,0.340720385313034,0.0058062000025529,ResNet18,test
data/processed/test\Entoloma\024_bN9lzk7miXk.jpg,Entoloma,Agaricus,False,0.2921170592308044,0.0057754000008571,ResNet18,test
data/processed/test\Entoloma\028_ep6xNTtGRbM.jpg,Entoloma,Hygrocybe,False,0.4051133394241333,0.005961799994111,ResNet18,test
data/processed/test\Entoloma\040_AaS7qJWOhTY.jpg,Entoloma,Russula,False,0.7343904972076416,0.0058481999876676,ResNet18,test
data/processed/test\Entoloma\041_8TLv6hZ7PQg.jpg,Entoloma,Russula,False,0.3142737746238708,0.0086657000065315,ResNet18,test
data/processed/test\Entoloma\043_HA9oR2t5gx4.jpg,Entoloma,Lactarius,False,0.3544613420963287,0.0058575000002747,ResNet18,test
data/processed/test\Entoloma\053_pGhgq2L9_f8.jpg,Entoloma,Entoloma,True,0.4710211157798767,0.0063296999869635,ResNet18,test
data/processed/test\Entoloma\075_6zFJxFd4PFI.jpg,Entoloma,Hygrocybe,False,0.5431141257286072,0.0065156000055139,ResNet18,test
data/processed/test\Entoloma\077_MiiSt18mhFg.jpg,Entoloma,Russula,False,0.8133193254470825,0.0058947000070475,ResNet18,test
data/processed/test\Entoloma\087_B8cy4l0fVCM.jpg,Entoloma,Entoloma,True,0.978701949119568,0.0057451000029686,ResNet18,test
data/processed/test\Entoloma\095_sc5K2sdc95k.jpg,Entoloma,Entoloma,True,0.8593499660491943,0.0057049999886658,ResNet18,test
data/processed/test\Entoloma\100_DOEuA90u0n4.jpg,Entoloma,Lactarius,False,0.4134258031845093,0.0056289000058313,ResNet18,test
data/processed/test\Entoloma\112_tZybBnWnquU.jpg,Entoloma,Lactarius,False,0.4989519715309143,0.0056533000024501,ResNet18,test
data/processed/test\Entoloma\114_hVYv8T9rAdI.jpg,Entoloma,Entoloma,True,0.4212791323661804,0.0078282000031322,ResNet18,test
data/processed/test\Entoloma\123_N1nBNk8zowc.jpg,Entoloma,Russula,False,0.5581237077713013,0.0057334000011906,ResNet18,test
data/processed/test\Entoloma\124_NgFCwyrvUBU.jpg,Entoloma,Amanita,False,0.4771739840507507,0.005951900006039,ResNet18,test
data/processed/test\Entoloma\125_H6KQJubz60Q.jpg,Entoloma,Inocybe,False,0.6950395703315735,0.0056913000007625,ResNet18,test
data/processed/test\Entoloma\137_2wOQqIdze_Y.jpg,Entoloma,Hygrocybe,False,0.4277663826942444,0.0055539999884786,ResNet18,test
data/processed/test\Entoloma\154_HDT_he4bSpA.jpg,Entoloma,Lactarius,False,0.375702440738678,0.0054818000062368,ResNet18,test
data/processed/test\Entoloma\155_ab4GU9GVNl0.jpg,Entoloma,Entoloma,True,0.3752765655517578,0.0056894000008469,ResNet18,test
data/processed/test\Entoloma\159_gzyo4cu2SF0.jpg,Entoloma,Entoloma,True,0.8086415529251099,0.0057274999999208,ResNet18,test
data/processed/test\Entoloma\170_rgOUjNM_DM4.jpg,Entoloma,Inocybe,False,0.5985528230667114,0.0057379000063519,ResNet18,test
data/processed/test\Entoloma\178_j9A_u3GorWg.jpg,Entoloma,Hygrocybe,False,0.3646453619003296,0.005824300009408,ResNet18,test
data/processed/test\Entoloma\185_UK9hgsbXBR8.jpg,Entoloma,Hygrocybe,False,0.386552482843399,0.0058604000078048,ResNet18,test
data/processed/test\Entoloma\187_m0UFCsyH-Bs.jpg,Entoloma,Hygrocybe,False,0.6435732245445251,0.006034100006218,ResNet18,test
data/processed/test\Entoloma\192_Tf_A1Q4bdco.jpg,Entoloma,Boletus,False,0.5646950006484985,0.0045089000050211,ResNet18,test
data/processed/test\Entoloma\195_tEj9VvcKoc8.jpg,Entoloma,Entoloma,True,0.585684597492218,0.003569199994672,ResNet18,test
data/processed/test\Entoloma\202_FQWDsaZPytk.jpg,Entoloma,Amanita,False,0.5484769940376282,0.003536600008374,ResNet18,test
data/processed/test\Entoloma\213_xX7APSYep7c.jpg,Entoloma,Russula,False,0.9160600304603576,0.0038711999950464,ResNet18,test
data/processed/test\Entoloma\217_MQnUltdhEsM.jpg,Entoloma,Russula,False,0.3910442292690277,0.0037428000068757,ResNet18,test
data/processed/test\Entoloma\221_aU7_BswojlM.jpg,Entoloma,Entoloma,True,0.5566942095756531,0.0041070000006584,ResNet18,test
data/processed/test\Entoloma\225_3YNITN-NtWM.jpg,Entoloma,Russula,False,0.7930269837379456,0.0039858000091044,ResNet18,test
data/processed/test\Entoloma\244_5qYibVwYigY.jpg,Entoloma,Lactarius,False,0.2881171405315399,0.0039194999990286,ResNet18,test
data/processed/test\Entoloma\247_ABBDuWCbqT0.jpg,Entoloma,Entoloma,True,0.4373440146446228,0.0039741000073263,ResNet18,test
data/processed/test\Entoloma\254_iO4rO5rmxLg.jpg,Entoloma,Russula,False,0.2894583344459533,0.003797500001383,ResNet18,test
data/processed/test\Entoloma\269_YSsglwYAx0A.jpg,Entoloma,Russula,False,0.4664197266101837,0.003355199994985,ResNet18,test
data/processed/test\Entoloma\278_1UQ2eou4aVA.jpg,Entoloma,Entoloma,True,0.8827444911003113,0.0033905999880516,ResNet18,test
data/processed/test\Entoloma\283_eWPMK-in8bA.jpg,Entoloma,Lactarius,False,0.2327442169189453,0.0032553000055486,ResNet18,test
data/processed/test\Entoloma\307_bs3Q880w3uI.jpg,Entoloma,Entoloma,True,0.3186888992786407,0.0032460999937029,ResNet18,test
data/processed/test\Entoloma\309_QMD8y_m-X9w.jpg,Entoloma,Entoloma,True,0.7247470021247864,0.0034234999911859,ResNet18,test
data/processed/test\Entoloma\315_x2hPqvpEIm4.jpg,Entoloma,Lactarius,False,0.3574205040931701,0.0035705000045709,ResNet18,test
data/processed/test\Entoloma\321_GSSvivRkKSs.jpg,Entoloma,Entoloma,True,0.4479708969593048,0.0036996999988332,ResNet18,test
data/processed/test\Entoloma\323_T1uKKhFKYQo.jpg,Entoloma,Russula,False,0.6225468516349792,0.0047029999986989,ResNet18,test
data/processed/test\Entoloma\333_1jBot7MZWes.jpg,Entoloma,Russula,False,0.5877732038497925,0.0039675000007264,ResNet18,test
data/processed/test\Entoloma\337_CtXrNI3Aodw.jpg,Entoloma,Lactarius,False,0.5200970768928528,0.0036842999979853,ResNet18,test
data/processed/test\Entoloma\344_uf0xKp6qwNQ.jpg,Entoloma,Entoloma,True,0.4916167557239532,0.0035166000016033,ResNet18,test
data/processed/test\Entoloma\349_PNzUfA1WO3M.jpg,Entoloma,Entoloma,True,0.806713342666626,0.0034021000028587,ResNet18,test
data/processed/test\Entoloma\372_hriIdsNQgxI.jpg,Entoloma,Cortinarius,False,0.3939315378665924,0.003450200005318,ResNet18,test
data/processed/test\Entoloma\380_OI9EjWusj9s.jpg,Entoloma,Russula,False,0.3023738265037536,0.0033797000069171,ResNet18,test
data/processed/test\Entoloma\389_-8kqVUZsNtU.jpg,Entoloma,Amanita,False,0.2566243708133697,0.0034933999995701,ResNet18,test
data/processed/test\Entoloma\391_u6_VQ5BQ3RQ.jpg,Entoloma,Inocybe,False,0.6082897186279297,0.0039995000115595,ResNet18,test
data/processed/test\Entoloma\394_I1aghwHRxKQ.jpg,Entoloma,Lactarius,False,0.272439956665039,0.0039946000033523,ResNet18,test
data/processed/test\Entoloma\396_P8a-mnDratQ.jpg,Entoloma,Russula,False,0.2842845320701599,0.0032496999920113,ResNet18,test
data/processed/test\Entoloma\401_7lcXxESXcOc.jpg,Entoloma,Inocybe,False,0.2520961463451385,0.0033664000075077,ResNet18,test
data/processed/test\Exidia\APE2016-9184941_SkxjRjQbBe.jpg,Exidia,Exidia,True,0.9297414422035216,0.0034753999934764,ResNet18,test
data/processed/test\Exidia\APE2017-9186106_r1lnuhbbvl.jpg,Exidia,Exidia,True,0.758405327796936,0.0038844999944558,ResNet18,test
data/processed/test\Exidia\APE2017-9186594_S1gbav70Pg.jpg,Exidia,Exidia,True,0.9151841402053832,0.0036878000100841,ResNet18,test
data/processed/test\Exidia\BEC2017-9186082_Bk5dpkxvg.jpg,Exidia,Exidia,True,0.5371993184089661,0.003546499996446,ResNet18,test
data/processed/test\Exidia\BEC2017-9186082_HkySBeewx.jpg,Exidia,Exidia,True,0.5653554797172546,0.0034973999863723,ResNet18,test
data/processed/test\Exidia\BT2015PIC69830748.jpg,Exidia,Inocybe,False,0.373389184474945,0.0032772999984445,ResNet18,test
data/processed/test\Exidia\BWP2010PIC21033449.jpg,Exidia,Exidia,True,0.2469219714403152,0.0039020999975036,ResNet18,test
data/processed/test\Exidia\BWP2010PIC26179585.jpg,Exidia,Exidia,True,0.5128607153892517,0.0057117999967886,ResNet18,test
data/processed/test\Exidia\BWP2010PIC63422920.jpg,Exidia,Exidia,True,0.5128607153892517,0.0070906000037211,ResNet18,test
data/processed/test\Exidia\BWP2012PIC72778365.jpg,Exidia,Exidia,True,0.5235591530799866,0.0061815000080969,ResNet18,test
data/processed/test\Exidia\BWP2012PIC73866455.jpg,Exidia,Russula,False,0.2214650511741638,0.0034756999957608,ResNet18,test
data/processed/test\Exidia\DI2017-9188574_Hk1cP3Tix.jpg,Exidia,Exidia,True,0.9026132822036744,0.0040222999959951,ResNet18,test
data/processed/test\Exidia\EAT2017-9188143_SkIXsq-ig.jpg,Exidia,Exidia,True,0.9072734713554382,0.0034498000022722,ResNet18,test
data/processed/test\Exidia\FA2009PIC34033903.jpg,Exidia,Entoloma,False,0.2106828093528747,0.0032659999997122,ResNet18,test
data/processed/test\Exidia\FA2009PIC41674148.jpg,Exidia,Russula,False,0.2747453451156616,0.0033758999925339,ResNet18,test
data/processed/test\Exidia\FDE2014PIC40274346.jpg,Exidia,Exidia,True,0.5742878913879395,0.0033760000078473,ResNet18,test
data/processed/test\Exidia\FS2013PIC31639353.jpg,Exidia,Inocybe,False,0.5003395080566406,0.0034107999963453,ResNet18,test
data/processed/test\Exidia\GLJ2012PIC77958863.jpg,Exidia,Amanita,False,0.5901143550872803,0.0034382999874651,ResNet18,test
data/processed/test\Exidia\HM2012PIC53684895.jpg,Exidia,Amanita,False,0.505175769329071,0.0033900999987963,ResNet18,test
data/processed/test\Exidia\JAH2010PIC83850018.jpg,Exidia,Entoloma,False,0.3647873103618622,0.0034299999970244,ResNet18,test
data/processed/test\Exidia\JAH2011PIC50778683.jpg,Exidia,Russula,False,0.4059183597564697,0.0034882000036304,ResNet18,test
data/processed/test\Exidia\JAH2012PIC31946080.jpg,Exidia,Exidia,True,0.8361415863037109,0.0034902000043075,ResNet18,test
data/processed/test\Exidia\JAH2012PIC42360712.jpg,Exidia,Exidia,True,0.2534253299236297,0.003426399998716,ResNet18,test
data/processed/test\Exidia\JAH2012PIC89993887.jpg,Exidia,Russula,False,0.5585715174674988,0.0034809000062523,ResNet18,test
data/processed/test\Exidia\JAJ2017-9185700_rkbkFjfUx.jpg,Exidia,Exidia,True,0.8701269030570984,0.0035027999983867,ResNet18,test
data/processed/test\Exidia\JC2016-9184056_Byw5hr_Qx.jpg,Exidia,Inocybe,False,0.3608623743057251,0.0034243000118294,ResNet18,test
data/processed/test\Exidia\JCS2009PIC12309413.jpg,Exidia,Exidia,True,0.9439395070075988,0.0034075000003213,ResNet18,test
data/processed/test\Exidia\JM2011PIC15975626.jpg,Exidia,Inocybe,False,0.4171699285507202,0.003459900006419,ResNet18,test
data/processed/test\Exidia\JM2012PIC10429941.jpg,Exidia,Exidia,True,0.3580614924430847,0.0036364000116009,ResNet18,test
data/processed/test\Exidia\JM2016-9182928_HydQkTeMe.jpg,Exidia,Entoloma,False,0.522417426109314,0.0035506000131135,ResNet18,test
data/processed/test\Exidia\JMI2017-9225941_BkUTwno3Z.jpg,Exidia,Inocybe,False,0.5870395302772522,0.0034657000069273,ResNet18,test
data/processed/test\Exidia\JO2011PIC61426163.jpg,Exidia,Inocybe,False,0.2694446742534637,0.0036096000112593,ResNet18,test
data/processed/test\Exidia\KMA2016-9182761_BJZkKzAWe.jpg,Exidia,Russula,False,0.2571728527545929,0.0039342999953078,ResNet18,test
data/processed/test\Exidia\KNI2009PIC40725553.jpg,Exidia,Cortinarius,False,0.3031840324401855,0.0042313000012654,ResNet18,test
data/processed/test\Exidia\KNK2014PIC59831810.jpg,Exidia,Inocybe,False,0.4721105694770813,0.0039797000063117,ResNet18,test
data/processed/test\Exidia\MC2017-9190790_r1lwUvc0e.jpg,Exidia,Exidia,True,0.7474613189697266,0.0034207999997306,ResNet18,test
data/processed/test\Exidia\MFC2016-9180603_HJlPfl0lxe.jpg,Exidia,Exidia,True,0.2508219182491302,0.0034168999991379,ResNet18,test
data/processed/test\Exidia\ML2009PIC13001963.jpg,Exidia,Entoloma,False,0.2542678117752075,0.0033320000075036,ResNet18,test
data/processed/test\Exidia\ML2011PIC18007945.jpg,Exidia,Exidia,True,0.5461764335632324,0.0034159999922849,ResNet18,test
data/processed/test\Exidia\ML2011PIC65179349.jpg,Exidia,Russula,False,0.5091778635978699,0.0035877000045729,ResNet18,test
data/processed/test\Exidia\MMN2010PIC69549468.jpg,Exidia,Lactarius,False,0.2922601997852325,0.0032351999980164,ResNet18,test
data/processed/test\Exidia\MMN2012PIC61631279.jpg,Exidia,Exidia,True,0.6444451808929443,0.0039164000045275,ResNet18,test
data/processed/test\Exidia\MSO2011PIC32526200.jpg,Exidia,Exidia,True,0.8114578723907471,0.003518299999996,ResNet18,test
data/processed/test\Exidia\MSO2012PIC15916968.jpg,Exidia,Exidia,True,0.6270033121109009,0.0032944999984465,ResNet18,test
data/processed/test\Exidia\MSO2014PIC66151749.jpg,Exidia,Lactarius,False,0.2138243317604065,0.0038884000096004,ResNet18,test
data/processed/test\Exidia\MSO2015PIC74895293.jpg,Exidia,Inocybe,False,0.509975790977478,0.00395220000064,ResNet18,test
data/processed/test\Exidia\MSO2016PIC23090222.jpg,Exidia,Inocybe,False,0.4062115550041199,0.0034935000003315,ResNet18,test
data/processed/test\Exidia\NHE2016-9180599_Byki66lel.jpg,Exidia,Amanita,False,0.7004677057266235,0.0032617999968351,ResNet18,test
data/processed/test\Exidia\NVM2013PIC42485487.jpg,Exidia,Cortinarius,False,0.4912454783916473,0.0033961000008275,ResNet18,test
data/processed/test\Exidia\RSS2017-9188091_H1ey3FQyoe.jpg,Exidia,Russula,False,0.3766586482524872,0.0035266999911982,ResNet18,test
data/processed/test\Exidia\TAK2013PIC32572675.jpg,Exidia,Exidia,True,0.9612433314323424,0.004630299998098,ResNet18,test
data/processed/test\Exidia\TIL2017-9190084_BJQTBLw6px.jpg,Exidia,Amanita,False,0.4840948283672333,0.003957499997341,ResNet18,test
data/processed/test\Exidia\TKH2012PIC10624779.jpg,Exidia,Exidia,True,0.269669771194458,0.003897999995388,ResNet18,test
data/processed/test\Exidia\TKH2013PIC59849237.jpg,Exidia,Russula,False,0.2937849462032318,0.0039051999920047,ResNet18,test
data/processed/test\Exidia\TKH2015PIC23528165.jpg,Exidia,Inocybe,False,0.4699625670909881,0.0038465999969048,ResNet18,test
data/processed/test\Exidia\TL2015PIC58388718.jpg,Exidia,Entoloma,False,0.3269833326339721,0.0035215000098105,ResNet18,test
data/processed/test\Exidia\TL2015PIC80481245.jpg,Exidia,Inocybe,False,0.3941480815410614,0.003744400004507,ResNet18,test
data/processed/test\Exidia\TL2016-9182730_HykuO06Zg.jpg,Exidia,Inocybe,False,0.2343866676092147,0.0033987999922828,ResNet18,test
data/processed/test\Exidia\TOB2015PIC38267487.jpg,Exidia,Exidia,True,0.9267098307609558,0.0034861000021919,ResNet18,test
data/processed/test\Exidia\TOB2016-9184524_S10gErNNl.jpg,Exidia,Inocybe,False,0.3051784932613373,0.0035093000042252,ResNet18,test
data/processed/test\Exidia\TS2010PIC71382964.jpg,Exidia,Exidia,True,0.9348630905151368,0.0033918000117409,ResNet18,test
data/processed/test\Exidia\TS2013PIC55827351.jpg,Exidia,Exidia,True,0.7715395092964172,0.0034711999905994,ResNet18,test
data/processed/test\Exidia\TS2016PIC29053644.jpg,Exidia,Amanita,False,0.8570654988288879,0.0036783999967155,ResNet18,test
data/processed/test\Exidia\TS2016PIC39839225.jpg,Exidia,Inocybe,False,0.3865599632263183,0.0034826999908545,ResNet18,test
data/processed/test\Exidia\UFN2017-9192300_S1ZikyZeW.jpg,Exidia,Exidia,True,0.9297199845314026,0.0035008999984711,ResNet18,test
data/processed/test\Exidia\UFN2017-9192376_BkicKxmgb.jpg,Exidia,Exidia,True,0.6936070919036865,0.0038144999998621,ResNet18,test
data/processed/test\Hygrocybe\000_ZNTZP3tXkz8.jpg,Hygrocybe,Hygrocybe,True,0.9679504632949828,0.0037903999909758,ResNet18,test
data/processed/test\Hygrocybe\003_r_0kZgNW3Tc.jpg,Hygrocybe,Hygrocybe,True,0.9532567858695984,0.0034375999966869,ResNet18,test
data/processed/test\Hygrocybe\004_uURYojZQbjQ.jpg,Hygrocybe,Hygrocybe,True,0.8261739015579224,0.0033639000030234,ResNet18,test
data/processed/test\Hygrocybe\012_LItejlRJ918.jpg,Hygrocybe,Hygrocybe,True,0.8107940554618835,0.0035025999968638,ResNet18,test
data/processed/test\Hygrocybe\022_NycgOWqKPEA.jpg,Hygrocybe,Lactarius,False,0.7027739882469177,0.0035795000003417,ResNet18,test
data/processed/test\Hygrocybe\030_AQ4o1Xm4AL0.jpg,Hygrocybe,Amanita,False,0.4772224128246307,0.0036198000016156,ResNet18,test
data/processed/test\Hygrocybe\032_DZ1xy6htm0M.jpg,Hygrocybe,Russula,False,0.8679848909378052,0.0033661000052234,ResNet18,test
data/processed/test\Hygrocybe\040_3txjJQ9iLYI.jpg,Hygrocybe,Hygrocybe,True,0.8197317123413086,0.0035460000071907,ResNet18,test
data/processed/test\Hygrocybe\045_TJd-2TQFv10.jpg,Hygrocybe,Hygrocybe,True,0.7350296378135681,0.0033865999866975,ResNet18,test
data/processed/test\Hygrocybe\049_XD-_-BeBBR4.jpg,Hygrocybe,Hygrocybe,True,0.8628931641578674,0.0034404000034555,ResNet18,test
data/processed/test\Hygrocybe\050_ubNntQr-eWE.jpg,Hygrocybe,Hygrocybe,True,0.9329502582550048,0.0035694999969564,ResNet18,test
data/processed/test\Hygrocybe\056_cGxyxb6UHGk.jpg,Hygrocybe,Russula,False,0.460085779428482,0.0033357000065734,ResNet18,test
data/processed/test\Hygrocybe\070_WNKPUMir-JY.jpg,Hygrocybe,Russula,False,0.4042179882526397,0.0038985999999567,ResNet18,test
data/processed/test\Hygrocybe\072_G-fOGmTh3jY.jpg,Hygrocybe,Hygrocybe,True,0.902650773525238,0.0039613999979337,ResNet18,test
data/processed/test\Hygrocybe\076_HGEpcAdN9KE.jpg,Hygrocybe,Hygrocybe,True,0.8572444319725037,0.0033771000016713,ResNet18,test
data/processed/test\Hygrocybe\081_puYZ4KzYSqs.jpg,Hygrocybe,Cortinarius,False,0.3895782232284546,0.0035916000051656,ResNet18,test
data/processed/test\Hygrocybe\107_8A2HnEVmiKo.jpg,Hygrocybe,Amanita,False,0.3776825368404388,0.0034746999881463,ResNet18,test
data/processed/test\Hygrocybe\112_qr7hsvuhJZ0.jpg,Hygrocybe,Hygrocybe,True,0.8956603407859802,0.0036512999940896,ResNet18,test
data/processed/test\Hygrocybe\126_0gAqgiheOxI.jpg,Hygrocybe,Hygrocybe,True,0.4508400559425354,0.0035189000045647,ResNet18,test
data/processed/test\Hygrocybe\127_XCKEujZlVek.jpg,Hygrocybe,Hygrocybe,True,0.5097747445106506,0.0032962000113911,ResNet18,test
data/processed/test\Hygrocybe\129_j8zgmU7QMxU.jpg,Hygrocybe,Hygrocybe,True,0.9802188277244568,0.0034050000103889,ResNet18,test
data/processed/test\Hygrocybe\132_tuQX6vBvZRk.jpg,Hygrocybe,Hygrocybe,True,0.928833782672882,0.0033854999928735,ResNet18,test
data/processed/test\Hygrocybe\133_3_ieL2NtOF0.jpg,Hygrocybe,Hygrocybe,True,0.8559634685516357,0.0034440000017639,ResNet18,test
data/processed/test\Hygrocybe\142_bhwsyvZtIY0.jpg,Hygrocybe,Entoloma,False,0.4124364554882049,0.0035752999974647,ResNet18,test
data/processed/test\Hygrocybe\153_vIb6t4IHEzM.jpg,Hygrocybe,Hygrocybe,True,0.9690715670585632,0.003595200003474,ResNet18,test
data/processed/test\Hygrocybe\159_Ymge5g1qpP4.jpg,Hygrocybe,Boletus,False,0.3643800914287567,0.00333779999346,ResNet18,test
data/processed/test\Hygrocybe\167_0dmBJfGHH8c.jpg,Hygrocybe,Hygrocybe,True,0.8909783959388733,0.0033349000004818,ResNet18,test
data/processed/test\Hygrocybe\181_GCIMCymbYLk.jpg,Hygrocybe,Russula,False,0.7111448645591736,0.0035399999906076,ResNet18,test
data/processed/test\Hygrocybe\188_5IJ0j3yYEyk.jpg,Hygrocybe,Russula,False,0.946557879447937,0.0033974000107264,ResNet18,test
data/processed/test\Hygrocybe\201_9i5OZWNQwG0.jpg,Hygrocybe,Hygrocybe,True,0.9965156316757202,0.0034105000086128,ResNet18,test
data/processed/test\Hygrocybe\203_Z33ahTENL0Q.jpg,Hygrocybe,Hygrocybe,True,0.896323561668396,0.003457700004219,ResNet18,test
data/processed/test\Hygrocybe\205_pVtK0sC_qAE.jpg,Hygrocybe,Inocybe,False,0.4045393168926239,0.0032680000003892,ResNet18,test
data/processed/test\Hygrocybe\216_jDgNLEnykyU.jpg,Hygrocybe,Hygrocybe,True,0.7508459687232971,0.0034959000040544,ResNet18,test
data/processed/test\Hygrocybe\225_KKCj-5wLqCA.jpg,Hygrocybe,Russula,False,0.5401213765144348,0.0033283000084338,ResNet18,test
data/processed/test\Hygrocybe\227_L3z3XTxXk78.jpg,Hygrocybe,Russula,False,0.561035692691803,0.0034371999936411,ResNet18,test
data/processed/test\Hygrocybe\230_yk2KrQJOQS8.jpg,Hygrocybe,Russula,False,0.3180747032165527,0.0034569000126793,ResNet18,test
data/processed/test\Hygrocybe\240_7wFT2NzNJsA.jpg,Hygrocybe,Hygrocybe,True,0.3400667309761047,0.0040759999974397,ResNet18,test
data/processed/test\Hygrocybe\253_IgK1gMXB7S0.jpg,Hygrocybe,Russula,False,0.329705148935318,0.0040306000009877,ResNet18,test
data/processed/test\Hygrocybe\257_LPbsa5Oitj0.jpg,Hygrocybe,Russula,False,0.6287535429000854,0.0039696000021649,ResNet18,test
data/processed/test\Hygrocybe\271_wkoF4DRryAY.jpg,Hygrocybe,Amanita,False,0.55391925573349,0.0038760000024922,ResNet18,test
data/processed/test\Hygrocybe\272_-uL1iUddkKE.jpg,Hygrocybe,Russula,False,0.9593530297279358,0.0039128000062191,ResNet18,test
data/processed/test\Hygrocybe\279_qMPhGAtE9-E.jpg,Hygrocybe,Hygrocybe,True,0.3285762369632721,0.0039337999915005,ResNet18,test
data/processed/test\Hygrocybe\287_V13XWthHpss.jpg,Hygrocybe,Suillus,False,0.2541350722312927,0.0040142000070773,ResNet18,test
data/processed/test\Hygrocybe\292_RJnjsciXCNM.jpg,Hygrocybe,Hygrocybe,True,0.692650556564331,0.0041957000066759,ResNet18,test
data/processed/test\Hygrocybe\299_VBHrsAmQC-E.jpg,Hygrocybe,Hygrocybe,True,0.7467877864837646,0.0033436000085202,ResNet18,test
data/processed/test\Hygrocybe\301_vp5CIThqt4k.jpg,Hygrocybe,Hygrocybe,True,0.3704345524311065,0.0034825999900931,ResNet18,test
data/processed/test\Hygrocybe\314_tDtKkHcGxRM.jpg,Hygrocybe,Russula,False,0.902134895324707,0.0038730000087525,ResNet18,test
data/processed/test\Hygrocybe\325_rro3hIu1Nqw.jpg,Hygrocybe,Lactarius,False,0.2650248110294342,0.0040260999958263,ResNet18,test
data/processed/test\Inocybe\AE2013PIC74694917.jpg,Inocybe,Inocybe,True,0.7939178943634033,0.0033706999965943,ResNet18,test
data/processed/test\Inocybe\AE2015PIC76548267.jpg,Inocybe,Russula,False,0.453307956457138,0.0040140000055544,ResNet18,test
data/processed/test\Inocybe\AS2010PIC58249290.jpg,Inocybe,Inocybe,True,0.8807454705238342,0.0039139999862527,ResNet18,test
data/processed/test\Inocybe\AS2017-9214269_rygo0WejZ.jpg,Inocybe,Russula,False,0.7633455991744995,0.003872000001138,ResNet18,test
data/processed/test\Inocybe\BWP2010PIC63790785.jpg,Inocybe,Inocybe,True,0.402943879365921,0.0039018999959807,ResNet18,test
data/processed/test\Inocybe\BWP2011PIC57986404.jpg,Inocybe,Inocybe,True,0.8645894527435303,0.0038746000063838,ResNet18,test
data/processed/test\Inocybe\BWP2013PIC14438171.jpg,Inocybe,Russula,False,0.6579946279525757,0.0035399999906076,ResNet18,test
data/processed/test\Inocybe\BWP2015PIC54111483.jpg,Inocybe,Exidia,False,0.4401226937770843,0.0034149999992223,ResNet18,test
data/processed/test\Inocybe\BWP2015PIC66105035.jpg,Inocybe,Entoloma,False,0.2098419070243835,0.0031871999963186,ResNet18,test
data/processed/test\Inocybe\BWP2016-9169400_r1cjMF0O.jpg,Inocybe,Amanita,False,0.5571490526199341,0.0067288999998709,ResNet18,test
data/processed/test\Inocybe\BWP2016-9169400_ryGAfY0u.jpg,Inocybe,Russula,False,0.3899101614952087,0.0038350999966496,ResNet18,test
data/processed/test\Inocybe\CL2011PIC55659604.jpg,Inocybe,Boletus,False,0.3351519107818603,0.0034281999978702,ResNet18,test
data/processed/test\Inocybe\DB2013PIC33800138.jpg,Inocybe,Inocybe,True,0.9745544195175172,0.0039710999990347,ResNet18,test
data/processed/test\Inocybe\DB2013PIC42730442.jpg,Inocybe,Inocybe,True,0.6844599843025208,0.0037589999992633,ResNet18,test
data/processed/test\Inocybe\DB2013PIC57804056.jpg,Inocybe,Inocybe,True,0.7759361267089844,0.0039194999990286,ResNet18,test
data/processed/test\Inocybe\DB2013PIC89729265.jpg,Inocybe,Inocybe,True,0.7982054948806763,0.0039018000097712,ResNet18,test
data/processed/test\Inocybe\EAT2012PIC64084765.jpg,Inocybe,Inocybe,True,0.4279538691043854,0.0040114000003086,ResNet18,test
data/processed/test\Inocybe\EAT2012PIC84850246.jpg,Inocybe,Inocybe,True,0.5925784707069397,0.0038392999995267,ResNet18,test
data/processed/test\Inocybe\EAT2013PIC54191345.jpg,Inocybe,Hygrocybe,False,0.6494237780570984,0.0038169999897945,ResNet18,test
data/processed/test\Inocybe\EAT2014PIC42270599.jpg,Inocybe,Amanita,False,0.4015838801860809,0.0042725999956019,ResNet18,test
data/processed/test\Inocybe\EAT2015PIC87367583.jpg,Inocybe,Inocybe,True,0.3006224334239959,0.0034214000042993,ResNet18,test
data/processed/test\Inocybe\EAT2015PIC89289492.jpg,Inocybe,Entoloma,False,0.272259771823883,0.0041010999993886,ResNet18,test
data/processed/test\Inocybe\EAT2017-9208647_BJQtzKntb.jpg,Inocybe,Russula,False,0.2592759430408478,0.0039056000096024,ResNet18,test
data/processed/test\Inocybe\FDE2011PIC86172261.jpg,Inocybe,Inocybe,True,0.4412181079387665,0.0037824000028194,ResNet18,test
data/processed/test\Inocybe\FDE2012PIC64061850.jpg,Inocybe,Russula,False,0.3410870134830475,0.0035352999984752,ResNet18,test
data/processed/test\Inocybe\FS2012PIC59633008.jpg,Inocybe,Inocybe,True,0.3113912343978882,0.0039077999972505,ResNet18,test
